,1_reaction,1_r1_smiles,1_r2_smiles,1_r_previous_product,1_product_smiles,2_reaction,2_r1_smiles,2_r2_smiles,2_r_previous_product,2_product_smiles,3_reaction,3_r1_smiles,3_r2_smiles,3_r_previous_product,3_product_smiles,4_reaction,4_r1_smiles,4_r2_smiles,4_r_previous_product,4_product_smiles,base_compound_smiles,num_steps,compound_set,batch,hits,name,base_compound_smiles,num_steps,compound_set,batch,hits,name
101,Williamson_ether_synthesis,Cc1cc(OCc2ccccc2)cc(O)c1,O=C(CCl)N1CCOCC1,,Cc1cc(OCC(=O)N2CCOCC2)cc(OCc2ccccc2)c1,Benzyl_alcohol_deprotection,Cc1cc(OCC(=O)N2CCOCC2)cc(OCc2ccccc2)c1,,1.0,Cc1cc(O)cc(OCC(=O)N2CCOCC2)c1,Williamson_ether_synthesis,Cc1cc(O)cc(OCC(=O)N2CCOCC2)c1,CN(C)C(=O)CCl,1.0,Cc1cc(OCC(=O)N(C)C)cc(OCC(=O)N2CCOCC2)c1,,,,,,Cc1cc(OCC(=O)N(C)C)cc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-3,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,WFKUTQSRODQJFO-UHFFFAOYSA-N,Cc1cc(OCC(=O)N(C)C)cc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-3,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,WFKUTQSRODQJFO-UHFFFAOYSA-N
102,Williamson_ether_synthesis,Oc1cc(OCc2ccccc2)ccn1,O=C(CCl)N1CCOCC1,,O=C(COc1cc(OCc2ccccc2)ccn1)N1CCOCC1,Benzyl_alcohol_deprotection,O=C(COc1cc(OCc2ccccc2)ccn1)N1CCOCC1,,1.0,O=C(COc1cc(O)ccn1)N1CCOCC1,Williamson_ether_synthesis,O=C(COc1cc(O)ccn1)N1CCOCC1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1ccnc(OCC(=O)N2CCOCC2)c1,,,,,,CN(C)C(=O)COc1ccnc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-4,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,MFVVKWWGPFFRCH-UHFFFAOYSA-N,CN(C)C(=O)COc1ccnc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-4,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,MFVVKWWGPFFRCH-UHFFFAOYSA-N
103,Williamson_ether_synthesis,Cc1ccc(OCc2ccccc2)cc1O,O=C(CCl)N1CCOCC1,,Cc1ccc(OCc2ccccc2)cc1OCC(=O)N1CCOCC1,Benzyl_alcohol_deprotection,Cc1ccc(OCc2ccccc2)cc1OCC(=O)N1CCOCC1,,1.0,Cc1ccc(O)cc1OCC(=O)N1CCOCC1,Williamson_ether_synthesis,Cc1ccc(O)cc1OCC(=O)N1CCOCC1,CN(C)C(=O)CCl,1.0,Cc1ccc(OCC(=O)N(C)C)cc1OCC(=O)N1CCOCC1,,,,,,Cc1ccc(OCC(=O)N(C)C)cc1OCC(=O)N1CCOCC1,3,x0922-x0739-merge-2-5,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,HWHRLRWYYRBVIM-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N(C)C)cc1OCC(=O)N1CCOCC1,3,x0922-x0739-merge-2-5,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,HWHRLRWYYRBVIM-UHFFFAOYSA-N
104,Williamson_ether_synthesis,Oc1cc(OCc2ccccc2)c(C)cc1,O=C(CCl)N1CCOCC1,,Cc1ccc(OCC(=O)N2CCOCC2)cc1OCc1ccccc1,Benzyl_alcohol_deprotection,Cc1ccc(OCC(=O)N2CCOCC2)cc1OCc1ccccc1,,1.0,Cc1ccc(OCC(=O)N2CCOCC2)cc1O,Williamson_ether_synthesis,Cc1ccc(OCC(=O)N2CCOCC2)cc1O,CN(C)C(=O)CCl,1.0,Cc1ccc(OCC(=O)N2CCOCC2)cc1OCC(=O)N(C)C,,,,,,Cc1ccc(OCC(=O)N2CCOCC2)cc1OCC(=O)N(C)C,3,x0922-x0739-merge-2-6,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,ALCJNIPCFITZHL-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N2CCOCC2)cc1OCC(=O)N(C)C,3,x0922-x0739-merge-2-6,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,ALCJNIPCFITZHL-UHFFFAOYSA-N
105,Williamson_ether_synthesis,Oc1cncc(OCc2ccccc2)c1,O=C(CCl)N1CCOCC1,,O=C(COc1cncc(OCc2ccccc2)c1)N1CCOCC1,Benzyl_alcohol_deprotection,O=C(COc1cncc(OCc2ccccc2)c1)N1CCOCC1,,1.0,O=C(COc1cncc(O)c1)N1CCOCC1,Williamson_ether_synthesis,O=C(COc1cncc(O)c1)N1CCOCC1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cncc(OCC(=O)N2CCOCC2)c1,,,,,,CN(C)C(=O)COc1cncc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-7,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,VQRSSBXPBMCVSS-UHFFFAOYSA-N,CN(C)C(=O)COc1cncc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-7,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,VQRSSBXPBMCVSS-UHFFFAOYSA-N
106,Amidation,Cc1cc(O)cc(N)c1,O=C(O)C1CCCO1,,Cc1cc(O)cc(NC(=O)C2CCCO2)c1,Williamson_ether_synthesis,Cc1cc(O)cc(NC(=O)C2CCCO2)c1,CN(C)C(=O)CCl,1.0,Cc1cc(NC(=O)C2CCCO2)cc(OCC(=O)N(C)C)c1,,,,,,,,,,,Cc1cc(NC(=O)C2CCCO2)cc(OCC(=O)N(C)C)c1,2,x0922-x0416-merge-1-1,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PQHLNDLJASDWNV-UHFFFAOYSA-N,Cc1cc(NC(=O)C2CCCO2)cc(OCC(=O)N(C)C)c1,2,x0922-x0416-merge-1-1,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PQHLNDLJASDWNV-UHFFFAOYSA-N
107,Amidation,Cc1cnc(O)cc1N,O=C(O)C1CCCO1,,Cc1cnc(O)cc1NC(=O)C1CCCO1,Williamson_ether_synthesis,Cc1cnc(O)cc1NC(=O)C1CCCO1,CN(C)C(=O)CCl,1.0,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,,,,,,,,,,,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-2,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,TUOVBPCFRQFYGO-UHFFFAOYSA-N,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-2,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,TUOVBPCFRQFYGO-UHFFFAOYSA-N
108,Amidation,Nc1cccc(O)c1,O=C(O)C1CCCO1,,O=C(Nc1cccc(O)c1)C1CCCO1,Williamson_ether_synthesis,O=C(Nc1cccc(O)c1)C1CCCO1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cccc(NC(=O)C2CCCO2)c1,,,,,,,,,,,CN(C)C(=O)COc1cccc(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-4,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,LMYUQMVBTHTOSP-UHFFFAOYSA-N,CN(C)C(=O)COc1cccc(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-4,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,LMYUQMVBTHTOSP-UHFFFAOYSA-N
109,Amidation,Cc1ccc(O)cc1N,O=C(O)C1CCCO1,,Cc1ccc(O)cc1NC(=O)C1CCCO1,Williamson_ether_synthesis,Cc1ccc(O)cc1NC(=O)C1CCCO1,CN(C)C(=O)CCl,1.0,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,,,,,,,,,,,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-5,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PJIKIJXNWWFHAS-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-5,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PJIKIJXNWWFHAS-UHFFFAOYSA-N
110,Amidation,Fc1ccc(O)cc1N,O=C(O)C1CCCO1,,O=C(Nc1cc(O)ccc1F)C1CCCO1,Williamson_ether_synthesis,O=C(Nc1cc(O)ccc1F)C1CCCO1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1ccc(F)c(NC(=O)C2CCCO2)c1,,,,,,,,,,,CN(C)C(=O)COc1ccc(F)c(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-7,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,KTCXBEVEMLTTEF-UHFFFAOYSA-N,CN(C)C(=O)COc1ccc(F)c(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-7,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,KTCXBEVEMLTTEF-UHFFFAOYSA-N
111,Amidation,Nc1cc(O)c(C)cc1,O=C(O)C1CCCO1,,Cc1ccc(NC(=O)C2CCCO2)cc1O,Williamson_ether_synthesis,Cc1ccc(NC(=O)C2CCCO2)cc1O,CN(C)C(=O)CCl,1.0,Cc1ccc(NC(=O)C2CCCO2)cc1OCC(=O)N(C)C,,,,,,,,,,,Cc1ccc(NC(=O)C2CCCO2)cc1OCC(=O)N(C)C,2,x0922-x0416-merge-1-8,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,CGGHTLUHFDFCAS-UHFFFAOYSA-N,Cc1ccc(NC(=O)C2CCCO2)cc1OCC(=O)N(C)C,2,x0922-x0416-merge-1-8,12,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,CGGHTLUHFDFCAS-UHFFFAOYSA-N
112,Amidation,Nc1cc(O)c(C)cc1C,O=C(O)C1CCCO1,,Cc1cc(C)c(NC(=O)C2CCCO2)cc1O,Williamson_ether_synthesis,Cc1cc(C)c(NC(=O)C2CCCO2)cc1O,CN(C)C(=O)CCl,1.0,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,,,,,,,,,,,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-9,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,SRDGULMUCFCNKM-UHFFFAOYSA-N,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)C1CCCO1,2,x0922-x0416-merge-1-9,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,SRDGULMUCFCNKM-UHFFFAOYSA-N
113,Amidation,Nc1cncc(O)c1,O=C(O)C1CCCO1,,O=C(Nc1cncc(O)c1)C1CCCO1,Williamson_ether_synthesis,O=C(Nc1cncc(O)c1)C1CCCO1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cncc(NC(=O)C2CCCO2)c1,,,,,,,,,,,CN(C)C(=O)COc1cncc(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-10,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,JOQRKFCIIQYZLX-UHFFFAOYSA-N,CN(C)C(=O)COc1cncc(NC(=O)C2CCCO2)c1,2,x0922-x0416-merge-1-10,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,JOQRKFCIIQYZLX-UHFFFAOYSA-N
114,Amidation,Nc1ccnc(O)c1,O=C(O)C1CCCO1,,O=C(Nc1ccnc(O)c1)C1CCCO1,Williamson_ether_synthesis,O=C(Nc1ccnc(O)c1)C1CCCO1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cc(NC(=O)C2CCCO2)ccn1,,,,,,,,,,,CN(C)C(=O)COc1cc(NC(=O)C2CCCO2)ccn1,2,x0922-x0416-merge-1-11,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PYNBBVRZWAORJG-UHFFFAOYSA-N,CN(C)C(=O)COc1cc(NC(=O)C2CCCO2)ccn1,2,x0922-x0416-merge-1-11,13,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0416_A_147_A71EV2A-x0501+A+152+1,PYNBBVRZWAORJG-UHFFFAOYSA-N
115,Amidation,CC(C)(C)OC(=O)Nc1ccccc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1ccccc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1ccccc1(NC(=O)CO),,1.0,c1cccc(NC(=O)CO)c1(N),Amidation,c1cccc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,N#CCC(=O)Nc1ccccc1(NC(=O)CO),,,,,,N#CCC(=O)Nc1ccccc1(NC(=O)CO),3,x0310-x0732-merge-3-1,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LISNPGIFHAQIEO-UHFFFAOYSA-N,N#CCC(=O)Nc1ccccc1(NC(=O)CO),3,x0310-x0732-merge-3-1,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LISNPGIFHAQIEO-UHFFFAOYSA-N
116,Amidation,CC(C)(C)OC(=O)Nc1ccc(C)cc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1ccc(C)cc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1ccc(C)cc1(NC(=O)CO),,1.0,c1cc(C)cc(NC(=O)CO)c1(N),Amidation,c1cc(C)cc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,Cc1cc(NC(=O)CO)c(NC(=O)CC#N)cc1,,,,,,Cc1cc(NC(=O)CO)c(NC(=O)CC#N)cc1,3,x0310-x0732-merge-3-2,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,HZNFTESFLXXWPL-UHFFFAOYSA-N,Cc1cc(NC(=O)CO)c(NC(=O)CC#N)cc1,3,x0310-x0732-merge-3-2,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,HZNFTESFLXXWPL-UHFFFAOYSA-N
117,Amidation,CC(C)(C)OC(=O)Nc1ccncc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1ccncc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1ccncc1(NC(=O)CO),,1.0,c1cncc(NC(=O)CO)c1(N),Amidation,c1cncc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,N#CCC(=O)Nc1ccncc1(NC(=O)CO),,,,,,N#CCC(=O)Nc1ccncc1(NC(=O)CO),3,x0310-x0732-merge-3-3,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,GCAQUNSOGCAEFO-UHFFFAOYSA-N,N#CCC(=O)Nc1ccncc1(NC(=O)CO),3,x0310-x0732-merge-3-3,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,GCAQUNSOGCAEFO-UHFFFAOYSA-N
118,Amidation,CC(C)(C)OC(=O)Nc1c(C)cccc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1c(C)cccc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1c(C)cccc1(NC(=O)CO),,1.0,c1(C)cccc(NC(=O)CO)c1(N),Amidation,c1(C)cccc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,Cc1cccc(NC(=O)CO)c1NC(=O)CC#N,,,,,,Cc1cccc(NC(=O)CO)c1NC(=O)CC#N,3,x0310-x0732-merge-3-4,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XBMUEFOOXYBEDQ-UHFFFAOYSA-N,Cc1cccc(NC(=O)CO)c1NC(=O)CC#N,3,x0310-x0732-merge-3-4,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XBMUEFOOXYBEDQ-UHFFFAOYSA-N
119,Amidation,CC(C)(C)OC(=O)Nc1c(F)cccc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1c(F)cccc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1c(F)cccc1(NC(=O)CO),,1.0,c1(F)cccc(NC(=O)CO)c1(N),Amidation,c1(F)cccc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,N#CCC(=O)Nc1c(NC(=O)CO)cccc1F,,,,,,N#CCC(=O)Nc1c(NC(=O)CO)cccc1F,3,x0310-x0732-merge-3-5,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YREOFFMAGZFGRV-UHFFFAOYSA-N,N#CCC(=O)Nc1c(NC(=O)CO)cccc1F,3,x0310-x0732-merge-3-5,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YREOFFMAGZFGRV-UHFFFAOYSA-N
120,Amidation,CC(C)(C)OC(=O)Nc1cc(F)ccc1(N),O=C(O)CO,,CC(C)(C)OC(=O)Nc1cc(F)ccc1(NC(=O)CO),N-Boc_deprotection,CC(C)(C)OC(=O)Nc1cc(F)ccc1(NC(=O)CO),,1.0,c1c(F)ccc(NC(=O)CO)c1(N),Amidation,c1c(F)ccc(NC(=O)CO)c1(N),N#CCC(=O)O,1.0,c1cc(NC(=O)CO)c(NC(=O)CC#N)cc1F,,,,,,c1cc(NC(=O)CO)c(NC(=O)CC#N)cc1F,3,x0310-x0732-merge-3-6,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,VXLLSVROUGTXAB-UHFFFAOYSA-N,c1cc(NC(=O)CO)c(NC(=O)CC#N)cc1F,3,x0310-x0732-merge-3-6,13,A71EV2A-x0310_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,VXLLSVROUGTXAB-UHFFFAOYSA-N
